,pKa
5ng9/5ng9_cplx.pdb, 6.72
5o58/5o58_cplx.pdb, 6.72
5tqe/5tqe_cplx.pdb, 6.72
5ulg/5ulg_cplx.pdb, 6.72
5v3y/5v3y_cplx.pdb, 6.72
5vb7/5vb7_cplx.pdb, 6.72
5ya5/5ya5_cplx.pdb, 6.72
6dge/6dge_cplx.pdb, 6.72
6etj/6etj_cplx.pdb, 6.72
6fo5/6fo5_cplx.pdb, 6.72
6ht8/6ht8_cplx.pdb, 6.72
6hu1/6hu1_cplx.pdb, 6.72
1jld/1jld_cplx.pdb, 6.73
1o6h/1o6h_cplx.pdb, 6.73
1wvj/1wvj_cplx.pdb, 6.73
1x7q/1x7q_cplx.pdb, 6.73
2cma/2cma_cplx.pdb, 6.73
2q8s/2q8s_cplx.pdb, 6.73
4a51/4a51_cplx.pdb, 6.73
4kby/4kby_cplx.pdb, 6.73
4mx0/4mx0_cplx.pdb, 6.73
4pum/4pum_cplx.pdb, 6.73
4r5b/4r5b_cplx.pdb, 6.73
4w9h/4w9h_cplx.pdb, 6.73
5aly/5aly_cplx.pdb, 6.73
5am6/5am6_cplx.pdb, 6.73
5gvm/5gvm_cplx.pdb, 6.73
5i8p/5i8p_cplx.pdb, 6.73
5ia0/5ia0_cplx.pdb, 6.73
5js3/5js3_cplx.pdb, 6.73
1add/1add_cplx.pdb, 6.74
1r5h/1r5h_cplx.pdb, 6.74
1tmb/1tmb_cplx.pdb, 6.74
1usi/1usi_cplx.pdb, 6.74
2azc/2azc_cplx.pdb, 6.74
2p3d/2p3d_cplx.pdb, 6.74
2pax/2pax_cplx.pdb, 6.74
2uzd/2uzd_cplx.pdb, 6.74
2vex/2vex_cplx.pdb, 6.74
2vj9/2vj9_cplx.pdb, 6.74
2wxf/2wxf_cplx.pdb, 6.74
2x91/2x91_cplx.pdb, 6.74
2x9e/2x9e_cplx.pdb, 6.74
2zc9/2zc9_cplx.pdb, 6.74
2zgx/2zgx_cplx.pdb, 6.74
3anq/3anq_cplx.pdb, 6.74
3dgo/3dgo_cplx.pdb, 6.74
3fh8/3fh8_cplx.pdb, 6.74
3fzy/3fzy_cplx.pdb, 6.74
3heg/3heg_cplx.pdb, 6.74
3hng/3hng_cplx.pdb, 6.74
3m67/3m67_cplx.pdb, 6.74
3mv5/3mv5_cplx.pdb, 6.74
3n6k/3n6k_cplx.pdb, 6.74
3oim/3oim_cplx.pdb, 6.74
3pdh/3pdh_cplx.pdb, 6.74
3pdq/3pdq_cplx.pdb, 6.74
3q6s/3q6s_cplx.pdb, 6.74
3r21/3r21_cplx.pdb, 6.74
3s0n/3s0n_cplx.pdb, 6.74
3wav/3wav_cplx.pdb, 6.74
3zm5/3zm5_cplx.pdb, 6.74
4bo6/4bo6_cplx.pdb, 6.74
4ca6/4ca6_cplx.pdb, 6.74
4cy1/4cy1_cplx.pdb, 6.74
4ew3/4ew3_cplx.pdb, 6.74
4f9y/4f9y_cplx.pdb, 6.74
4hwr/4hwr_cplx.pdb, 6.74
4j0t/4j0t_cplx.pdb, 6.74
4lg6/4lg6_cplx.pdb, 6.74
4lxz/4lxz_cplx.pdb, 6.74
4odn/4odn_cplx.pdb, 6.74
4oyk/4oyk_cplx.pdb, 6.74
4p4e/4p4e_cplx.pdb, 6.74
4rxz/4rxz_cplx.pdb, 6.74
4wlb/4wlb_cplx.pdb, 6.74
4wmu/4wmu_cplx.pdb, 6.74
4ylk/4ylk_cplx.pdb, 6.74
4zpf/4zpf_cplx.pdb, 6.74
5fv7/5fv7_cplx.pdb, 6.74
5ih8/5ih8_cplx.pdb, 6.74
5j27/5j27_cplx.pdb, 6.74
5nk2/5nk2_cplx.pdb, 6.74
5u7m/5u7m_cplx.pdb, 6.74
5uzk/5uzk_cplx.pdb, 6.74
5x73/5x73_cplx.pdb, 6.74
5xsu/5xsu_cplx.pdb, 6.74
5yu9/5yu9_cplx.pdb, 6.74
5za9/5za9_cplx.pdb, 6.74
6bgv/6bgv_cplx.pdb, 6.74
6di1/6di1_cplx.pdb, 6.74
6htz/6htz_cplx.pdb, 6.74
1cx9/1cx9_cplx.pdb, 6.75
1h5u/1h5u_cplx.pdb, 6.75
3ekq/3ekq_cplx.pdb, 6.75
3ikd/3ikd_cplx.pdb, 6.75
4ci2/4ci2_cplx.pdb, 6.75
4cwt/4cwt_cplx.pdb, 6.75
6fa5/6fa5_cplx.pdb, 6.75
6faa/6faa_cplx.pdb, 6.75
6fac/6fac_cplx.pdb, 6.75
1rw8/1rw8_cplx.pdb, 6.76
1w22/1w22_cplx.pdb, 6.76
2on6/2on6_cplx.pdb, 6.76
3ard/3ard_cplx.pdb, 6.76
4b4g/4b4g_cplx.pdb, 6.76
4dce/4dce_cplx.pdb, 6.76
4fn5/4fn5_cplx.pdb, 6.76
4hlc/4hlc_cplx.pdb, 6.76
4jg0/4jg0_cplx.pdb, 6.76
4jzf/4jzf_cplx.pdb, 6.76
4pvx/4pvx_cplx.pdb, 6.76
5jmw/5jmw_cplx.pdb, 6.76
5klt/5klt_cplx.pdb, 6.76
5nr8/5nr8_cplx.pdb, 6.76
5q0u/5q0u_cplx.pdb, 6.76
5wa9/5wa9_cplx.pdb, 6.76
6f9v/6f9v_cplx.pdb, 6.76
1bkj/1bkj_cplx.pdb, 6.77
1bzh/1bzh_cplx.pdb, 6.77
1hk2/1hk2_cplx.pdb, 6.77
1mqd/1mqd_cplx.pdb, 6.77
1ms7/1ms7_cplx.pdb, 6.77
1o30/1o30_cplx.pdb, 6.77
1o3j/1o3j_cplx.pdb, 6.77
1o3k/1o3k_cplx.pdb, 6.77
1om1/1om1_cplx.pdb, 6.77
1ony/1ony_cplx.pdb, 6.77
1qb1/1qb1_cplx.pdb, 6.77
1y19/1y19_cplx.pdb, 6.77
2c1a/2c1a_cplx.pdb, 6.77
2hyy/2hyy_cplx.pdb, 6.77
2jdt/2jdt_cplx.pdb, 6.77
2piz/2piz_cplx.pdb, 6.77
2rvn/2rvn_cplx.pdb, 6.77
2vo7/2vo7_cplx.pdb, 6.77
2w10/2w10_cplx.pdb, 6.77
2x2m/2x2m_cplx.pdb, 6.77
2xb9/2xb9_cplx.pdb, 6.77
3evf/3evf_cplx.pdb, 6.77
3fas/3fas_cplx.pdb, 6.77
3fvn/3fvn_cplx.pdb, 6.77
3gjt/3gjt_cplx.pdb, 6.77
3ine/3ine_cplx.pdb, 6.77
3m40/3m40_cplx.pdb, 6.77
3zcz/3zcz_cplx.pdb, 6.77
4cwp/4cwp_cplx.pdb, 6.77
4gj7/4gj7_cplx.pdb, 6.77
4hlm/4hlm_cplx.pdb, 6.77
4i10/4i10_cplx.pdb, 6.77
4j8t/4j8t_cplx.pdb, 6.77
4loi/4loi_cplx.pdb, 6.77
4nzo/4nzo_cplx.pdb, 6.77
4p4f/4p4f_cplx.pdb, 6.77
4x48/4x48_cplx.pdb, 6.77
4x63/4x63_cplx.pdb, 6.77
4zup/4zup_cplx.pdb, 6.77
5ayt/5ayt_cplx.pdb, 6.77
5c26/5c26_cplx.pdb, 6.77
5ecv/5ecv_cplx.pdb, 6.77
5eue/5eue_cplx.pdb, 6.77
5fh8/5fh8_cplx.pdb, 6.77
5htb/5htb_cplx.pdb, 6.77
5jrq/5jrq_cplx.pdb, 6.77
5khi/5khi_cplx.pdb, 6.77
5mi5/5mi5_cplx.pdb, 6.77
5ngs/5ngs_cplx.pdb, 6.77
5nvw/5nvw_cplx.pdb, 6.77
5nvz/5nvz_cplx.pdb, 6.77
5ugh/5ugh_cplx.pdb, 6.77
3fal/3fal_cplx.pdb, 6.78
3gcu/3gcu_cplx.pdb, 6.78
3kyf/3kyf_cplx.pdb, 6.78
3l9l/3l9l_cplx.pdb, 6.78
4hnp/4hnp_cplx.pdb, 6.78
4kqo/4kqo_cplx.pdb, 6.78
4ui5/4ui5_cplx.pdb, 6.78
4wy7/4wy7_cplx.pdb, 6.78
5ahu/5ahu_cplx.pdb, 6.78
5gvp/5gvp_cplx.pdb, 6.78
5mte/5mte_cplx.pdb, 6.78
5uzj/5uzj_cplx.pdb, 6.78
5yh8/5yh8_cplx.pdb, 6.78
5zaf/5zaf_cplx.pdb, 6.78
6cho/6cho_cplx.pdb, 6.78
2rcb/2rcb_cplx.pdb, 6.79
3su0/3su0_cplx.pdb, 6.79
4i9s/4i9s_cplx.pdb, 6.79
4l31/4l31_cplx.pdb, 6.79
4ogj/4ogj_cplx.pdb, 6.79
4wkv/4wkv_cplx.pdb, 6.79
4xnv/4xnv_cplx.pdb, 6.79
5dy5/5dy5_cplx.pdb, 6.79
5nrf/5nrf_cplx.pdb, 6.79
5uga/5uga_cplx.pdb, 6.79
5ugb/5ugb_cplx.pdb, 6.79
5y94/5y94_cplx.pdb, 6.79
1bl6/1bl6_cplx.pdb, 6.80
1fl3/1fl3_cplx.pdb, 6.80
1mkd/1mkd_cplx.pdb, 6.80
1nq7/1nq7_cplx.pdb, 6.80
1okx/1okx_cplx.pdb, 6.80
1p1n/1p1n_cplx.pdb, 6.80
1ttv/1ttv_cplx.pdb, 6.80
1ung/1ung_cplx.pdb, 6.80
1y2e/1y2e_cplx.pdb, 6.80
2ai8/2ai8_cplx.pdb, 6.80
2i0v/2i0v_cplx.pdb, 6.80
2n3k/2n3k_cplx.pdb, 6.80
2xhm/2xhm_cplx.pdb, 6.80
2xm8/2xm8_cplx.pdb, 6.80
2xnm/2xnm_cplx.pdb, 6.80
2xu3/2xu3_cplx.pdb, 6.80
3c4c/3c4c_cplx.pdb, 6.80
3c88/3c88_cplx.pdb, 6.80
3d94/3d94_cplx.pdb, 6.80
3fui/3fui_cplx.pdb, 6.80
3fv8/3fv8_cplx.pdb, 6.80
3fx6/3fx6_cplx.pdb, 6.80
3ihz/3ihz_cplx.pdb, 6.80
3kc3/3kc3_cplx.pdb, 6.80
3mbp/3mbp_cplx.pdb, 6.80
3qcq/3qcq_cplx.pdb, 6.80
3qn7/3qn7_cplx.pdb, 6.80
3s2v/3s2v_cplx.pdb, 6.80
3sdk/3sdk_cplx.pdb, 6.80
3t03/3t03_cplx.pdb, 6.80
3uib/3uib_cplx.pdb, 6.80
3uvk/3uvk_cplx.pdb, 6.80
3zke/3zke_cplx.pdb, 6.80
3zrl/3zrl_cplx.pdb, 6.80
4aro/4aro_cplx.pdb, 6.80
4er4/4er4_cplx.pdb, 6.80
4g2f/4g2f_cplx.pdb, 6.80
4j0a/4j0a_cplx.pdb, 6.80
4l7f/4l7f_cplx.pdb, 6.80
4lkg/4lkg_cplx.pdb, 6.80
4qo9/4qo9_cplx.pdb, 6.80
4u0s/4u0s_cplx.pdb, 6.80
4wno/4wno_cplx.pdb, 6.80
4xt9/4xt9_cplx.pdb, 6.80
4yoz/4yoz_cplx.pdb, 6.80
5a83/5a83_cplx.pdb, 6.80
5acb/5acb_cplx.pdb, 6.80
5c83/5c83_cplx.pdb, 6.80
5elv/5elv_cplx.pdb, 6.80
5fqt/5fqt_cplx.pdb, 6.80
5j8m/5j8m_cplx.pdb, 6.80
5l72/5l72_cplx.pdb, 6.80
5nk6/5nk6_cplx.pdb, 6.80
5vlh/5vlh_cplx.pdb, 6.80
5wae/5wae_cplx.pdb, 6.80
5y8c/5y8c_cplx.pdb, 6.80
6bsm/6bsm_cplx.pdb, 6.80
6cve/6cve_cplx.pdb, 6.80
6ej4/6ej4_cplx.pdb, 6.80
6eo9/6eo9_cplx.pdb, 6.80
2f3e/2f3e_cplx.pdb, 6.81
2uwp/2uwp_cplx.pdb, 6.81
3bc3/3bc3_cplx.pdb, 6.81
3mo0/3mo0_cplx.pdb, 6.81
4ci3/4ci3_cplx.pdb, 6.81
4eqf/4eqf_cplx.pdb, 6.81
4m48/4m48_cplx.pdb, 6.81
5cnm/5cnm_cplx.pdb, 6.81
5etx/5etx_cplx.pdb, 6.81
5vo2/5vo2_cplx.pdb, 6.81
5wlt/5wlt_cplx.pdb, 6.81
5zae/5zae_cplx.pdb, 6.81
1db5/1db5_cplx.pdb, 6.82
1drk/1drk_cplx.pdb, 6.82
1fhd/1fhd_cplx.pdb, 6.82
1fsy/1fsy_cplx.pdb, 6.82
1hgt/1hgt_cplx.pdb, 6.82
1jeu/1jeu_cplx.pdb, 6.82
1k1n/1k1n_cplx.pdb, 6.82
1lrh/1lrh_cplx.pdb, 6.82
1n7t/1n7t_cplx.pdb, 6.82
1nnu/1nnu_cplx.pdb, 6.82
1o37/1o37_cplx.pdb, 6.82
1o38/1o38_cplx.pdb, 6.82
1pmv/1pmv_cplx.pdb, 6.82
1s9t/1s9t_cplx.pdb, 6.82
1tr7/1tr7_cplx.pdb, 6.82
1uwf/1uwf_cplx.pdb, 6.82
1xh7/1xh7_cplx.pdb, 6.82
2ath/2ath_cplx.pdb, 6.82
2b1i/2b1i_cplx.pdb, 6.82
2c94/2c94_cplx.pdb, 6.82
2d41/2d41_cplx.pdb, 6.82
2etk/2etk_cplx.pdb, 6.82
2etr/2etr_cplx.pdb, 6.82
2g97/2g97_cplx.pdb, 6.82
2jk9/2jk9_cplx.pdb, 6.82
2mwy/2mwy_cplx.pdb, 6.82
2oxd/2oxd_cplx.pdb, 6.82
2pym/2pym_cplx.pdb, 6.82
2r9s/2r9s_cplx.pdb, 6.82
2rfh/2rfh_cplx.pdb, 6.82
2v5a/2v5a_cplx.pdb, 6.82
2v8w/2v8w_cplx.pdb, 6.82
2wk2/2wk2_cplx.pdb, 6.82
2xyd/2xyd_cplx.pdb, 6.82
2y1d/2y1d_cplx.pdb, 6.82
2ydi/2ydi_cplx.pdb, 6.82
2zq0/2zq0_cplx.pdb, 6.82
3cqu/3cqu_cplx.pdb, 6.82
3dnj/3dnj_cplx.pdb, 6.82
3dx2/3dx2_cplx.pdb, 6.82
3ipe/3ipe_cplx.pdb, 6.82
3kb3/3kb3_cplx.pdb, 6.82
3m3x/3m3x_cplx.pdb, 6.82
3n5e/3n5e_cplx.pdb, 6.82
3ncg/3ncg_cplx.pdb, 6.82
3qbh/3qbh_cplx.pdb, 6.82
3s75/3s75_cplx.pdb, 6.82
3s9t/3s9t_cplx.pdb, 6.82
3t5i/3t5i_cplx.pdb, 6.82
3tdz/3tdz_cplx.pdb, 6.82
3ufl/3ufl_cplx.pdb, 6.82
3uix/3uix_cplx.pdb, 6.82
3vf8/3vf8_cplx.pdb, 6.82
3wzp/3wzp_cplx.pdb, 6.82
4c8r/4c8r_cplx.pdb, 6.82
4cku/4cku_cplx.pdb, 6.82
4gkc/4gkc_cplx.pdb, 6.82
4gy5/4gy5_cplx.pdb, 6.82
4h4d/4h4d_cplx.pdb, 6.82
4lm5/4lm5_cplx.pdb, 6.82
4n3r/4n3r_cplx.pdb, 6.82
4nue/4nue_cplx.pdb, 6.82
4oew/4oew_cplx.pdb, 6.82
4ow0/4ow0_cplx.pdb, 6.82
4qy3/4qy3_cplx.pdb, 6.82
4w9s/4w9s_cplx.pdb, 6.82
5aku/5aku_cplx.pdb, 6.82
5dt2/5dt2_cplx.pdb, 6.82
5eud/5eud_cplx.pdb, 6.82
5exw/5exw_cplx.pdb, 6.82
5he0/5he0_cplx.pdb, 6.82
5htc/5htc_cplx.pdb, 6.82
5hyq/5hyq_cplx.pdb, 6.82
5j75/5j75_cplx.pdb, 6.82
5jc1/5jc1_cplx.pdb, 6.82
5kr8/5kr8_cplx.pdb, 6.82
5m34/5m34_cplx.pdb, 6.82
5m6h/5m6h_cplx.pdb, 6.82
5nf5/5nf5_cplx.pdb, 6.82
5qc4/5qc4_cplx.pdb, 6.82
5tjx/5tjx_cplx.pdb, 6.82
5vcv/5vcv_cplx.pdb, 6.82
5w8i/5w8i_cplx.pdb, 6.82
5w9g/5w9g_cplx.pdb, 6.82
5wev/5wev_cplx.pdb, 6.82
5ylv/5ylv_cplx.pdb, 6.82
6apz/6apz_cplx.pdb, 6.82
6bgy/6bgy_cplx.pdb, 6.82
1htf/1htf_cplx.pdb, 6.83
1tze/1tze_cplx.pdb, 6.83
2gnh/2gnh_cplx.pdb, 6.83
2xnb/2xnb_cplx.pdb, 6.83
3deh/3deh_cplx.pdb, 6.83
3e6v/3e6v_cplx.pdb, 6.83
3kvx/3kvx_cplx.pdb, 6.83
3zo4/3zo4_cplx.pdb, 6.83
4bcq/4bcq_cplx.pdb, 6.83
4o91/4o91_cplx.pdb, 6.83
4u91/4u91_cplx.pdb, 6.83
1bhx/1bhx_cplx.pdb, 6.84
1me4/1me4_cplx.pdb, 6.84
2hxq/2hxq_cplx.pdb, 6.84
2y5g/2y5g_cplx.pdb, 6.84
3du8/3du8_cplx.pdb, 6.84
3ewj/3ewj_cplx.pdb, 6.84
3lco/3lco_cplx.pdb, 6.84
3qio/3qio_cplx.pdb, 6.84
4kn1/4kn1_cplx.pdb, 6.84
4l0s/4l0s_cplx.pdb, 6.84
4l32/4l32_cplx.pdb, 6.84
4pul/4pul_cplx.pdb, 6.84
5cep/5cep_cplx.pdb, 6.84
5cnj/5cnj_cplx.pdb, 6.84
5ezz/5ezz_cplx.pdb, 6.84
5mae/5mae_cplx.pdb, 6.84
5mi3/5mi3_cplx.pdb, 6.84
5uis/5uis_cplx.pdb, 6.84
6csr/6csr_cplx.pdb, 6.84
6fr0/6fr0_cplx.pdb, 6.84
6fyp/6fyp_cplx.pdb, 6.84
1bap/1bap_cplx.pdb, 6.85
1ele/1ele_cplx.pdb, 6.85
1g30/1g30_cplx.pdb, 6.85
1h3b/1h3b_cplx.pdb, 6.85
1lkk/1lkk_cplx.pdb, 6.85
1os5/1os5_cplx.pdb, 6.85
1q72/1q72_cplx.pdb, 6.85
1qyg/1qyg_cplx.pdb, 6.85
1rv1/1rv1_cplx.pdb, 6.85
1sqc/1sqc_cplx.pdb, 6.85
1tvo/1tvo_cplx.pdb, 6.85
1xk9/1xk9_cplx.pdb, 6.85
1xt8/1xt8_cplx.pdb, 6.85
1yw2/1yw2_cplx.pdb, 6.85
2axi/2axi_cplx.pdb, 6.85
2cbr/2cbr_cplx.pdb, 6.85
2fjm/2fjm_cplx.pdb, 6.85
2iw6/2iw6_cplx.pdb, 6.85
2vgp/2vgp_cplx.pdb, 6.85
2vto/2vto_cplx.pdb, 6.85
2vtq/2vtq_cplx.pdb, 6.85
2yc3/2yc3_cplx.pdb, 6.85
3emh/3emh_cplx.pdb, 6.85
3f5p/3f5p_cplx.pdb, 6.85
3g42/3g42_cplx.pdb, 6.85
3h3c/3h3c_cplx.pdb, 6.85
3iet/3iet_cplx.pdb, 6.85
3n76/3n76_cplx.pdb, 6.85
3pn4/3pn4_cplx.pdb, 6.85
3pz3/3pz3_cplx.pdb, 6.85
3qo2/3qo2_cplx.pdb, 6.85
3rul/3rul_cplx.pdb, 6.85
3s8o/3s8o_cplx.pdb, 6.85
3voz/3voz_cplx.pdb, 6.85
3wcg/3wcg_cplx.pdb, 6.85
4b8p/4b8p_cplx.pdb, 6.85
4d85/4d85_cplx.pdb, 6.85
4g16/4g16_cplx.pdb, 6.85
4gye/4gye_cplx.pdb, 6.85
4hki/4hki_cplx.pdb, 6.85
4k3h/4k3h_cplx.pdb, 6.85
4nzm/4nzm_cplx.pdb, 6.85
4ool/4ool_cplx.pdb, 6.85
4qtn/4qtn_cplx.pdb, 6.85
4tkg/4tkg_cplx.pdb, 6.85
4w9q/4w9q_cplx.pdb, 6.85
4x9w/4x9w_cplx.pdb, 6.85
4ybm/4ybm_cplx.pdb, 6.85
5d7c/5d7c_cplx.pdb, 6.85
5div/5div_cplx.pdb, 6.85
5f1v/5f1v_cplx.pdb, 6.85
5g1c/5g1c_cplx.pdb, 6.85
5ie1/5ie1_cplx.pdb, 6.85
5j64/5j64_cplx.pdb, 6.85
5teg/5teg_cplx.pdb, 6.85
5tz3/5tz3_cplx.pdb, 6.85
6d5e/6d5e_cplx.pdb, 6.85
6eox/6eox_cplx.pdb, 6.85
6fnj/6fnj_cplx.pdb, 6.85
6fqo/6fqo_cplx.pdb, 6.85
6iiv/6iiv_cplx.pdb, 6.85
2vd1/2vd1_cplx.pdb, 6.86
3aid/3aid_cplx.pdb, 6.86
3pyy/3pyy_cplx.pdb, 6.86
5dx4/5dx4_cplx.pdb, 6.86
5f3e/5f3e_cplx.pdb, 6.86
5fh7/5fh7_cplx.pdb, 6.86
5mzg/5mzg_cplx.pdb, 6.86
5y3o/5y3o_cplx.pdb, 6.86
6ee3/6ee3_cplx.pdb, 6.86
1cgl/1cgl_cplx.pdb, 6.87
2zcr/2zcr_cplx.pdb, 6.87
3c94/3c94_cplx.pdb, 6.87
3mo5/3mo5_cplx.pdb, 6.87
3qin/3qin_cplx.pdb, 6.87
3tmk/3tmk_cplx.pdb, 6.87
4mhz/4mhz_cplx.pdb, 6.87
4re4/4re4_cplx.pdb, 6.87
4rvr/4rvr_cplx.pdb, 6.87
4x1s/4x1s_cplx.pdb, 6.87
5j0d/5j0d_cplx.pdb, 6.87
5nih/5nih_cplx.pdb, 6.87
5vr8/5vr8_cplx.pdb, 6.87
6cis/6cis_cplx.pdb, 6.87
6gl9/6gl9_cplx.pdb, 6.87
1i3z/1i3z_cplx.pdb, 6.88
1xka/1xka_cplx.pdb, 6.88
2c6n/2c6n_cplx.pdb, 6.88
3oe5/3oe5_cplx.pdb, 6.88
3u3u/3u3u_cplx.pdb, 6.88
4bco/4bco_cplx.pdb, 6.88
4j4n/4j4n_cplx.pdb, 6.88
4k43/4k43_cplx.pdb, 6.88
4n4s/4n4s_cplx.pdb, 6.88
4ui3/4ui3_cplx.pdb, 6.88
4uvc/4uvc_cplx.pdb, 6.88
4wvl/4wvl_cplx.pdb, 6.88
5tci/5tci_cplx.pdb, 6.88
5xgl/5xgl_cplx.pdb, 6.88
5z99/5z99_cplx.pdb, 6.88
6el5/6el5_cplx.pdb, 6.88
1b3f/1b3f_cplx.pdb, 6.89
1fh8/1fh8_cplx.pdb, 6.89
1jev/1jev_cplx.pdb, 6.89
1qhr/1qhr_cplx.pdb, 6.89
1sb1/1sb1_cplx.pdb, 6.89
1uz1/1uz1_cplx.pdb, 6.89
1v0p/1v0p_cplx.pdb, 6.89
1vr1/1vr1_cplx.pdb, 6.89
1wqv/1wqv_cplx.pdb, 6.89
2bfq/2bfq_cplx.pdb, 6.89
2dri/2dri_cplx.pdb, 6.89
2e92/2e92_cplx.pdb, 6.89
2f34/2f34_cplx.pdb, 6.89
2gvz/2gvz_cplx.pdb, 6.89
2iu0/2iu0_cplx.pdb, 6.89
2jnp/2jnp_cplx.pdb, 6.89
2r3w/2r3w_cplx.pdb, 6.89
2vk2/2vk2_cplx.pdb, 6.89
2wks/2wks_cplx.pdb, 6.89
2x38/2x38_cplx.pdb, 6.89
2xu5/2xu5_cplx.pdb, 6.89
2y57/2y57_cplx.pdb, 6.89
2yiu/2yiu_cplx.pdb, 6.89
2ym7/2ym7_cplx.pdb, 6.89
2yol/2yol_cplx.pdb, 6.89
3f0r/3f0r_cplx.pdb, 6.89
3fvg/3fvg_cplx.pdb, 6.89
3fxz/3fxz_cplx.pdb, 6.89
3hu1/3hu1_cplx.pdb, 6.89
3hu3/3hu3_cplx.pdb, 6.89
3jya/3jya_cplx.pdb, 6.89
3kvw/3kvw_cplx.pdb, 6.89
3l4x/3l4x_cplx.pdb, 6.89
3ljt/3ljt_cplx.pdb, 6.89
3psl/3psl_cplx.pdb, 6.89
3py0/3py0_cplx.pdb, 6.89
3py1/3py1_cplx.pdb, 6.89
3qip/3qip_cplx.pdb, 6.89
3r4n/3r4n_cplx.pdb, 6.89
3rak/3rak_cplx.pdb, 6.89
3tib/3tib_cplx.pdb, 6.89
3vsw/3vsw_cplx.pdb, 6.89
3zrk/3zrk_cplx.pdb, 6.89
3zrm/3zrm_cplx.pdb, 6.89
4al4/4al4_cplx.pdb, 6.89
4awk/4awk_cplx.pdb, 6.89
4bo4/4bo4_cplx.pdb, 6.89
4dvf/4dvf_cplx.pdb, 6.89
4g4p/4g4p_cplx.pdb, 6.89
4hn2/4hn2_cplx.pdb, 6.89
4ks5/4ks5_cplx.pdb, 6.89
4o76/4o76_cplx.pdb, 6.89
4op1/4op1_cplx.pdb, 6.89
4x8v/4x8v_cplx.pdb, 6.89
4yik/4yik_cplx.pdb, 6.89
4yw7/4yw7_cplx.pdb, 6.89
4zuq/4zuq_cplx.pdb, 6.89
5ee8/5ee8_cplx.pdb, 6.89
5ewj/5ewj_cplx.pdb, 6.89
5f67/5f67_cplx.pdb, 6.89
5h4j/5h4j_cplx.pdb, 6.89
5he2/5he2_cplx.pdb, 6.89
5hfu/5hfu_cplx.pdb, 6.89
5j5r/5j5r_cplx.pdb, 6.89
5jic/5jic_cplx.pdb, 6.89
5kj0/5kj0_cplx.pdb, 6.89
5l2m/5l2m_cplx.pdb, 6.89
5x9p/5x9p_cplx.pdb, 6.89
5yg2/5yg2_cplx.pdb, 6.89
6glb/6glb_cplx.pdb, 6.89
1k1l/1k1l_cplx.pdb, 6.90
2hwo/2hwo_cplx.pdb, 6.90
2p3g/2p3g_cplx.pdb, 6.90
2w6n/2w6n_cplx.pdb, 6.90
3a2c/3a2c_cplx.pdb, 6.90
3cow/3cow_cplx.pdb, 6.90
3dy6/3dy6_cplx.pdb, 6.90
3gbb/3gbb_cplx.pdb, 6.90
3qo3/3qo3_cplx.pdb, 6.90
3uyr/3uyr_cplx.pdb, 6.90
4fz6/4fz6_cplx.pdb, 6.90
4j4o/4j4o_cplx.pdb, 6.90
4rh5/4rh5_cplx.pdb, 6.90
4vgc/4vgc_cplx.pdb, 6.90
4zzx/4zzx_cplx.pdb, 6.90
5f3g/5f3g_cplx.pdb, 6.90
5w6i/5w6i_cplx.pdb, 6.90
6q73/6q73_cplx.pdb, 6.90
2hha/2hha_cplx.pdb, 6.91
2ito/2ito_cplx.pdb, 6.91
3evc/3evc_cplx.pdb, 6.91
3evd/3evd_cplx.pdb, 6.91
3kbz/3kbz_cplx.pdb, 6.91
3wde/3wde_cplx.pdb, 6.91
4bcm/4bcm_cplx.pdb, 6.91
4jx7/4jx7_cplx.pdb, 6.91
5can/5can_cplx.pdb, 6.91
5cqt/5cqt_cplx.pdb, 6.91
5nra/5nra_cplx.pdb, 6.91
5tq6/5tq6_cplx.pdb, 6.91
6hu0/6hu0_cplx.pdb, 6.91
1a37/1a37_cplx.pdb, 6.92
1a9m/1a9m_cplx.pdb, 6.92
1b39/1b39_cplx.pdb, 6.92
1d4w/1d4w_cplx.pdb, 6.92
1jbd/1jbd_cplx.pdb, 6.92
1k6v/1k6v_cplx.pdb, 6.92
1m9n/1m9n_cplx.pdb, 6.92
1o2j/1o2j_cplx.pdb, 6.92
1o2k/1o2k_cplx.pdb, 6.92
1o4a/1o4a_cplx.pdb, 6.92
1ph0/1ph0_cplx.pdb, 6.92
1pkx/1pkx_cplx.pdb, 6.92
1swr/1swr_cplx.pdb, 6.92
1vj5/1vj5_cplx.pdb, 6.92
2a3x/2a3x_cplx.pdb, 6.92
2d3u/2d3u_cplx.pdb, 6.92
2foy/2foy_cplx.pdb, 6.92
2g78/2g78_cplx.pdb, 6.92
2g79/2g79_cplx.pdb, 6.92
2o9j/2o9j_cplx.pdb, 6.92
2oa0/2oa0_cplx.pdb, 6.92
2uy0/2uy0_cplx.pdb, 6.92
2uzb/2uzb_cplx.pdb, 6.92
2xcn/2xcn_cplx.pdb, 6.92
3bl0/3bl0_cplx.pdb, 6.92
3bu8/3bu8_cplx.pdb, 6.92
3ccn/3ccn_cplx.pdb, 6.92
3cwe/3cwe_cplx.pdb, 6.92
3e7o/3e7o_cplx.pdb, 6.92
3ej1/3ej1_cplx.pdb, 6.92
3ipx/3ipx_cplx.pdb, 6.92
3jpv/3jpv_cplx.pdb, 6.92
3kl8/3kl8_cplx.pdb, 6.92
3lir/3lir_cplx.pdb, 6.92
3lok/3lok_cplx.pdb, 6.92
